variant_id,product_id,size,color,price,stock
V00766,P0048,XL,White,318441,3
V00767,P0048,XL,Red,365239,89
V00768,P0048,XL,Blue,101719,14
V00769,P0049,S,Black,209955,97
V00770,P0049,S,White,158569,8
V00771,P0049,S,Red,574218,10
V00772,P0049,S,Blue,595053,14
V00773,P0049,M,Black,452190,91
V00774,P0049,M,White,476714,7
V00775,P0049,M,Red,516589,29
V00776,P0049,M,Blue,552361,54
V00777,P0049,L,Black,288150,89
V00778,P0049,L,White,556608,4
V00779,P0049,L,Red,590248,95
V00780,P0049,L,Blue,269116,91
V00781,P0049,XL,Black,573434,96
V00782,P0049,XL,White,145259,82
V00783,P0049,XL,Red,200321,40
V00784,P0049,XL,Blue,515044,92
V00785,P0050,S,Black,455313,21
V00786,P0050,S,White,273331,5
V00787,P0050,S,Red,124402,84
V00788,P0050,S,Blue,592101,96
V00789,P0050,M,Black,106686,41
V00790,P0050,M,White,253836,84
V00791,P0050,M,Red,265877,42
V00792,P0050,M,Blue,483503,91
V00793,P0050,L,Black,461022,41
V00794,P0050,L,White,387538,79
V00795,P0050,L,Red,449786,91
V00796,P0050,L,Blue,528765,4
V00797,P0050,XL,Black,363942,34
V00798,P0050,XL,White,519179,18
V00799,P0050,XL,Red,148589,68
V00800,P0050,XL,Blue,135154,89
V00801,P0051,S,Black,535431,98
V00802,P0051,S,White,326121,88
V00803,P0051,S,Red,325555,3
V00804,P0051,S,Blue,554267,70
V00805,P0051,M,Black,115596,57
V00806,P0051,M,White,461479,60
V00807,P0051,M,Red,108138,82
V00808,P0051,M,Blue,403601,39
V00809,P0051,L,Black,117528,29
V00810,P0051,L,White,431113,87
V00811,P0051,L,Red,434894,88
V00812,P0051,L,Blue,595094,35
V00813,P0051,XL,Black,316779,1
V00814,P0051,XL,White,351006,8
V00815,P0051,XL,Red,449072,5
V00816,P0051,XL,Blue,311733,11
V00817,P0052,S,Black,400283,1
V00818,P0052,S,White,417407,62
V00819,P0052,S,Red,209887,65
V00820,P0052,S,Blue,446275,43
V00821,P0052,M,Black,207293,35
V00822,P0052,M,White,143663,84
V00823,P0052,M,Red,232673,25
V00824,P0052,M,Blue,258402,12
V00825,P0052,L,Black,398203,95
V00826,P0052,L,White,522650,60
V00827,P0052,L,Red,451863,71
V00828,P0052,L,Blue,453435,30
V00829,P0052,XL,Black,142140,8
V00830,P0052,XL,White,400568,79
V00831,P0052,XL,Red,147838,34
V00832,P0052,XL,Blue,166049,0
V00833,P0053,S,Black,571553,61
V00834,P0053,S,White,234249,78
V00835,P0053,S,Red,419211,80
V00836,P0053,S,Blue,338610,62
V00837,P0053,M,Black,471747,56
V00838,P0053,M,White,384727,40
V00839,P0053,M,Red,275756,18
V00840,P0053,M,Blue,545462,9
V00841,P0053,L,Black,101752,25
V00842,P0053,L,White,440569,17
V00843,P0053,L,Red,467659,63
V00844,P0053,L,Blue,412800,23
V00845,P0053,XL,Black,234222,60
V00846,P0053,XL,White,195628,4
V00847,P0053,XL,Red,174187,4
V00848,P0053,XL,Blue,119946,30
V00849,P0054,S,Black,544972,54
V00850,P0054,S,White,182170,45
V00851,P0054,S,Red,173195,1
V00852,P0054,S,Blue,550715,57
V00853,P0054,M,Black,442581,47
V00854,P0054,M,White,294868,71
V00855,P0054,M,Red,192576,82
V00856,P0054,M,Blue,388674,98
V00857,P0054,L,Black,249317,55
V00858,P0054,L,White,239129,94
V00859,P0054,L,Red,313500,87
V00860,P0054,L,Blue,576025,72
V00861,P0054,XL,Black,183700,27
V00862,P0054,XL,White,597807,34
V00863,P0054,XL,Red,300075,72
V00864,P0054,XL,Blue,242244,67
V00865,P0055,S,Black,357296,68
V00866,P0055,S,White,226854,82
V00867,P0055,S,Red,281778,12
V00868,P0055,S,Blue,141713,50
V00869,P0055,M,Black,119140,73
V00870,P0055,M,White,170202,33
V00871,P0055,M,Red,465073,17
V00872,P0055,M,Blue,555832,59
V00873,P0055,L,Black,282390,7
V00874,P0055,L,White,276367,65
V00875,P0055,L,Red,583392,98
V00876,P0055,L,Blue,479290,99
V00877,P0055,XL,Black,486690,83
V00878,P0055,XL,White,110164,34
V00879,P0055,XL,Red,208242,3
V00880,P0055,XL,Blue,245572,1
V00881,P0056,S,Black,559745,32
V00882,P0056,S,White,556675,10
V00883,P0056,S,Red,427222,5
V00884,P0056,S,Blue,359658,55
V00885,P0056,M,Black,539623,16
V00886,P0056,M,White,527037,64
V00887,P0056,M,Red,142227,47
V00888,P0056,M,Blue,275534,8
V00889,P0056,L,Black,119870,23
V00890,P0056,L,White,335663,71
V00891,P0056,L,Red,542377,93
V00892,P0056,L,Blue,495672,87
V00893,P0056,XL,Black,192013,4
V00894,P0056,XL,White,472049,87
V00895,P0056,XL,Red,280052,68
V00896,P0056,XL,Blue,153436,78
V00897,P0057,S,Black,454197,29
V00898,P0057,S,White,553155,84
V00899,P0057,S,Red,555722,15
V00900,P0057,S,Blue,291129,75
V00901,P0057,M,Black,310575,18
V00902,P0057,M,White,245264,33
V00903,P0057,M,Red,199897,95
V00904,P0057,M,Blue,382646,42
V00905,P0057,L,Black,136209,6
V00906,P0057,L,White,393452,54
V00907,P0057,L,Red,515276,60
V00908,P0057,L,Blue,506182,48
V00909,P0057,XL,Black,343048,36
V00910,P0057,XL,White,257240,58
V00911,P0057,XL,Red,139205,9
V00912,P0057,XL,Blue,248546,64
V00913,P0058,S,Black,154077,11
V00914,P0058,S,White,582266,33
V00915,P0058,S,Red,375137,51
V00916,P0058,S,Blue,583827,34
V00917,P0058,M,Black,122034,62
V00918,P0058,M,White,422439,66
V00919,P0058,M,Red,331225,63
V00920,P0058,M,Blue,230406,27
V00921,P0058,L,Black,580451,84
V00922,P0058,L,White,242203,6
V00923,P0058,L,Red,399613,66
V00924,P0058,L,Blue,334839,25
V00925,P0058,XL,Black,439656,33
V00926,P0058,XL,White,112189,67
V00927,P0058,XL,Red,398808,87
V00928,P0058,XL,Blue,544201,5
V00929,P0059,S,Black,424367,71
V00930,P0059,S,White,430142,21
V00931,P0059,S,Red,544049,37
V00932,P0059,S,Blue,451274,23
V00933,P0059,M,Black,186339,37
V00934,P0059,M,White,582264,83
V00935,P0059,M,Red,376709,85
V00936,P0059,M,Blue,480145,40
V00937,P0059,L,Black,432714,66
V00938,P0059,L,White,481552,2
V00939,P0059,L,Red,544560,77
V00940,P0059,L,Blue,434881,80
V00941,P0059,XL,Black,547520,46
V00942,P0059,XL,White,579317,64
V00943,P0059,XL,Red,468099,42
V00944,P0059,XL,Blue,167749,68
V00945,P0060,S,Black,313598,47
V00946,P0060,S,White,174081,15
V00947,P0060,S,Red,499628,33
V00948,P0060,S,Blue,586996,76
V00949,P0060,M,Black,391511,6
V00950,P0060,M,White,446581,71
V00951,P0060,M,Red,282963,85
V00952,P0060,M,Blue,206700,17
V00953,P0060,L,Black,119799,23
V00954,P0060,L,White,413758,63
V00955,P0060,L,Red,319481,19
V00956,P0060,L,Blue,339000,68
V00957,P0060,XL,Black,460260,48
V00958,P0060,XL,White,576756,92
V00959,P0060,XL,Red,389560,62
V00960,P0060,XL,Blue,234411,76
V00961,P0061,S,Black,163071,77
V00962,P0061,S,White,296087,31
V00963,P0061,S,Red,362375,30
V00964,P0061,S,Blue,426211,48
V00965,P0061,M,Black,165729,85
V00966,P0061,M,White,110834,75
V00967,P0061,M,Red,315605,61
V00968,P0061,M,Blue,283337,38
V00969,P0061,L,Black,331776,15
V00970,P0061,L,White,487194,96
V00971,P0061,L,Red,564843,89
V00972,P0061,L,Blue,328014,77
V00973,P0061,XL,Black,172489,13
V00974,P0061,XL,White,332334,33
V00975,P0061,XL,Red,523117,91
V00976,P0061,XL,Blue,567757,39
V00977,P0062,S,Black,277253,61
V00978,P0062,S,White,551829,54
V00979,P0062,S,Red,192247,82
V00980,P0062,S,Blue,349709,79
V00981,P0062,M,Black,474614,30
V00982,P0062,M,White,201285,66
V00983,P0062,M,Red,104609,23
V00984,P0062,M,Blue,598718,84
V00985,P0062,L,Black,501464,95
V00986,P0062,L,White,398872,22
V00987,P0062,L,Red,150972,22
V00988,P0062,L,Blue,412632,83
V00989,P0062,XL,Black,111298,11
V00990,P0062,XL,White,137526,76
V00991,P0062,XL,Red,195316,36
V00992,P0062,XL,Blue,541377,64
V00993,P0063,S,Black,585860,2
V00994,P0063,S,White,131183,0
V00995,P0063,S,Red,592718,79
V00996,P0063,S,Blue,186181,29
V00997,P0063,M,Black,373001,58
V00998,P0063,M,White,517440,25
V00999,P0063,M,Red,460137,57
V01000,P0063,M,Blue,118781,77
V01001,P0063,L,Black,515700,98
V01002,P0063,L,White,408523,24
V01003,P0063,L,Red,500926,40
V01004,P0063,L,Blue,484587,94
V01005,P0063,XL,Black,391268,18
V01006,P0063,XL,White,441185,48
V01007,P0063,XL,Red,391810,10
V01008,P0063,XL,Blue,570970,99
V01009,P0064,S,Black,450769,19
V01010,P0064,S,White,188665,24
V01011,P0064,S,Red,182593,46
V01012,P0064,S,Blue,189440,26
V01013,P0064,M,Black,362478,39
V01014,P0064,M,White,221655,7
V01015,P0064,M,Red,184354,36
V01016,P0064,M,Blue,215260,90
V01017,P0064,L,Black,556807,72
V01018,P0064,L,White,311720,27
V01019,P0064,L,Red,253927,89
V01020,P0064,L,Blue,378970,78
V01021,P0064,XL,Black,393314,0
V01022,P0064,XL,White,328642,9
V01023,P0064,XL,Red,382123,81
V01024,P0064,XL,Blue,407500,92
V01025,P0065,S,Black,268384,27
V01026,P0065,S,White,501926,26
V01027,P0065,S,Red,193732,74
V01028,P0065,S,Blue,297744,34
V01029,P0065,M,Black,401530,88
V01030,P0065,M,White,350431,89
V01031,P0065,M,Red,588320,27
V01032,P0065,M,Blue,371822,92
V01033,P0065,L,Black,594086,81
V01034,P0065,L,White,493730,14
V01035,P0065,L,Red,213033,62
V01036,P0065,L,Blue,475129,27
V01037,P0065,XL,Black,572721,51
V01038,P0065,XL,White,258830,44
V01039,P0065,XL,Red,175139,44
V01040,P0065,XL,Blue,564427,2
V01041,P0066,S,Black,109283,39
V01042,P0066,S,White,130955,36
V01043,P0066,S,Red,593130,97
V01044,P0066,S,Blue,384362,49
V01045,P0066,M,Black,384960,98
V01046,P0066,M,White,454636,59
V01047,P0066,M,Red,324983,73
V01048,P0066,M,Blue,173191,1
V01049,P0066,L,Black,201731,50
V01050,P0066,L,White,305935,18
V01051,P0066,L,Red,596889,23
V01052,P0066,L,Blue,274172,37
V01053,P0066,XL,Black,336291,14
V01054,P0066,XL,White,333945,37
V01055,P0066,XL,Red,168510,21
V01056,P0066,XL,Blue,431531,43
V01057,P0067,S,Black,293584,5
V01058,P0067,S,White,590876,3
V01059,P0067,S,Red,445385,33
V01060,P0067,S,Blue,257539,55
V01061,P0067,M,Black,448885,47
V01062,P0067,M,White,594130,20
V01063,P0067,M,Red,205243,69
V01064,P0067,M,Blue,155548,98
V01065,P0067,L,Black,346901,50
V01066,P0067,L,White,375809,43
V01067,P0067,L,Red,592076,88
V01068,P0067,L,Blue,547735,0
V01069,P0067,XL,Black,165039,41
V01070,P0067,XL,White,163606,79
V01071,P0067,XL,Red,547024,6
V01072,P0067,XL,Blue,555520,70
V01073,P0068,S,Black,134395,48
V01074,P0068,S,White,156268,21
V01075,P0068,S,Red,495732,23
V01076,P0068,S,Blue,184398,72
V01077,P0068,M,Black,539340,46
V01078,P0068,M,White,395908,32
V01079,P0068,M,Red,166591,96
V01080,P0068,M,Blue,325439,28
V01081,P0068,L,Black,520557,53
V01082,P0068,L,White,321228,60
V01083,P0068,L,Red,562356,84
V01084,P0068,L,Blue,397950,96
V01085,P0068,XL,Black,109766,97
V01086,P0068,XL,White,359674,75
V01087,P0068,XL,Red,211372,16
V01088,P0068,XL,Blue,238047,95
V01089,P0069,S,Black,182391,44
V01090,P0069,S,White,531920,54
V01091,P0069,S,Red,133726,55
V01092,P0069,S,Blue,180607,36
V01093,P0069,M,Black,241049,31
V01094,P0069,M,White,515703,8
V01095,P0069,M,Red,192121,70
V01096,P0069,M,Blue,268902,5
V01097,P0069,L,Black,436578,91
V01098,P0069,L,White,414693,49
V01099,P0069,L,Red,189350,56
V01100,P0069,L,Blue,437734,5
V01101,P0069,XL,Black,163007,13
V01102,P0069,XL,White,109209,68
V01103,P0069,XL,Red,282920,71
V01104,P0069,XL,Blue,153339,66
V01105,P0070,S,Black,491320,62
V01106,P0070,S,White,302267,34
V01107,P0070,S,Red,355485,8
V01108,P0070,S,Blue,225866,47
V01109,P0070,M,Black,189937,83
V01110,P0070,M,White,195807,52
V01111,P0070,M,Red,545627,31
V01112,P0070,M,Blue,298276,87
V01113,P0070,L,Black,557285,29
V01114,P0070,L,White,135520,3
V01115,P0070,L,Red,237397,0
V01116,P0070,L,Blue,349570,3
V01117,P0070,XL,Black,536555,61
V01118,P0070,XL,White,312678,59
V01119,P0070,XL,Red,279126,18
V01120,P0070,XL,Blue,283240,99
V01121,P0071,S,Black,531795,81
V01122,P0071,S,White,132802,35
V01123,P0071,S,Red,590211,40
V01124,P0071,S,Blue,359619,45
V01125,P0071,M,Black,491079,77
V01126,P0071,M,White,546479,55
V01127,P0071,M,Red,260859,6
V01128,P0071,M,Blue,123821,72
V01129,P0071,L,Black,507372,82
V01130,P0071,L,White,122897,22
V01131,P0071,L,Red,184439,48
V01132,P0071,L,Blue,531910,6
V01133,P0071,XL,Black,217248,86
V01134,P0071,XL,White,414775,71
V01135,P0071,XL,Red,142956,27
V01136,P0071,XL,Blue,535386,42
V01137,P0072,S,Black,560603,73
V01138,P0072,S,White,299225,52
V01139,P0072,S,Red,329061,13
V01140,P0072,S,Blue,218943,34
V01141,P0072,M,Black,589584,53
V01142,P0072,M,White,136156,77
V01143,P0072,M,Red,159435,20
V01144,P0072,M,Blue,161141,78
V01145,P0072,L,Black,575882,22
V01146,P0072,L,White,516907,81
V01147,P0072,L,Red,558847,67
V01148,P0072,L,Blue,287590,74
V01149,P0072,XL,Black,526449,26
V01150,P0072,XL,White,284125,33
V01151,P0072,XL,Red,295772,80
V01152,P0072,XL,Blue,466213,35
V01153,P0073,S,Black,138309,23
V01154,P0073,S,White,501268,3
V01155,P0073,S,Red,298167,40
V01156,P0073,S,Blue,260432,15
V01157,P0073,M,Black,130559,71
V01158,P0073,M,White,288889,99
V01159,P0073,M,Red,426688,9
V01160,P0073,M,Blue,379760,47
V01161,P0073,L,Black,508468,18
V01162,P0073,L,White,314883,89
V01163,P0073,L,Red,125921,31
V01164,P0073,L,Blue,387286,68
V01165,P0073,XL,Black,310611,67
V01166,P0073,XL,White,122095,13
V01167,P0073,XL,Red,593275,5
V01168,P0073,XL,Blue,334269,50
V01169,P0074,S,Black,536964,97
V01170,P0074,S,White,373446,52
V01171,P0074,S,Red,401293,17
V01172,P0074,S,Blue,136844,42
V01173,P0074,M,Black,353768,96
V01174,P0074,M,White,494364,41
V01175,P0074,M,Red,265231,53
V01176,P0074,M,Blue,254803,69
V01177,P0074,L,Black,207837,93
V01178,P0074,L,White,484908,5
V01179,P0074,L,Red,280336,86
V01180,P0074,L,Blue,240394,22
V01181,P0074,XL,Black,348121,41
V01182,P0074,XL,White,583999,74
V01183,P0074,XL,Red,288573,72
V01184,P0074,XL,Blue,192951,84
V01185,P0075,S,Black,426924,9
V01186,P0075,S,White,493060,40
V01187,P0075,S,Red,157595,55
V01188,P0075,S,Blue,225030,48
V01189,P0075,M,Black,411968,51
V01190,P0075,M,White,205014,62
V01191,P0075,M,Red,220906,47
V01192,P0075,M,Blue,161712,3
V01193,P0075,L,Black,551514,43
V01194,P0075,L,White,176411,18
V01195,P0075,L,Red,206497,5
V01196,P0075,L,Blue,104471,21
V01197,P0075,XL,Black,191000,14
V01198,P0075,XL,White,494817,84
V01199,P0075,XL,Red,414646,0
V01200,P0075,XL,Blue,313541,63
V01201,P0076,S,Black,421074,39
V01202,P0076,S,White,372545,94
V01203,P0076,S,Red,425365,27
V01204,P0076,S,Blue,210514,45
V01205,P0076,M,Black,256634,12
V01206,P0076,M,White,196670,87
V01207,P0076,M,Red,488358,97
V01208,P0076,M,Blue,537597,92
V01209,P0076,L,Black,356158,73
V01210,P0076,L,White,155204,19
V01211,P0076,L,Red,408361,27
V01212,P0076,L,Blue,156815,89
V01213,P0076,XL,Black,304643,28
V01214,P0076,XL,White,515691,52
V01215,P0076,XL,Red,190298,88
V01216,P0076,XL,Blue,229437,36
V01217,P0077,S,Black,300041,33
V01218,P0077,S,White,128946,95
V01219,P0077,S,Red,202639,45
V01220,P0077,S,Blue,323364,34
V01221,P0077,M,Black,431019,24
V01222,P0077,M,White,365350,95
V01223,P0077,M,Red,388982,57
V01224,P0077,M,Blue,452909,46
V01225,P0077,L,Black,557309,65
V01226,P0077,L,White,286555,41
V01227,P0077,L,Red,310938,30
V01228,P0077,L,Blue,219080,23
V01229,P0077,XL,Black,207822,58
V01230,P0077,XL,White,117487,46
V01231,P0077,XL,Red,231037,17
V01232,P0077,XL,Blue,447154,99
V01233,P0078,S,Black,160230,69
V01234,P0078,S,White,408811,67
V01235,P0078,S,Red,566621,53
V01236,P0078,S,Blue,261521,53
V01237,P0078,M,Black,430598,41
V01238,P0078,M,White,489475,43
V01239,P0078,M,Red,295792,88
V01240,P0078,M,Blue,318932,8
V01241,P0078,L,Black,117452,45
V01242,P0078,L,White,324467,39
V01243,P0078,L,Red,411145,56
V01244,P0078,L,Blue,393077,57
V01245,P0078,XL,Black,247214,85
V01246,P0078,XL,White,521505,45
V01247,P0078,XL,Red,496019,23
V01248,P0078,XL,Blue,474744,53
V01249,P0079,S,Black,308252,10
V01250,P0079,S,White,251840,85
V01251,P0079,S,Red,288082,59
V01252,P0079,S,Blue,249067,72
V01253,P0079,M,Black,503552,9
V01254,P0079,M,White,379176,2
V01255,P0079,M,Red,394183,53
V01256,P0079,M,Blue,587366,86
V01257,P0079,L,Black,387870,81
V01258,P0079,L,White,314400,38
V01259,P0079,L,Red,451274,98
V01260,P0079,L,Blue,267850,5
V01261,P0079,XL,Black,552054,44
V01262,P0079,XL,White,234679,1
V01263,P0079,XL,Red,360047,29
V01264,P0079,XL,Blue,386180,24
V01265,P0080,S,Black,463711,57
V01266,P0080,S,White,144548,93
V01267,P0080,S,Red,568228,78
V01268,P0080,S,Blue,553032,41
V01269,P0080,M,Black,436875,4
V01270,P0080,M,White,301706,85
V01271,P0080,M,Red,144334,98
V01272,P0080,M,Blue,183831,76
V01273,P0080,L,Black,493160,95
V01274,P0080,L,White,540568,77
V01275,P0080,L,Red,429233,12
V01276,P0080,L,Blue,554299,45
V01277,P0080,XL,Black,476155,15
V01278,P0080,XL,White,280835,7
V01279,P0080,XL,Red,405287,4
V01280,P0080,XL,Blue,170440,49
V01281,P0081,S,Black,273796,40
V01282,P0081,S,White,234699,9
V01283,P0081,S,Red,450533,19
V01284,P0081,S,Blue,396763,17
V01285,P0081,M,Black,396990,77
V01286,P0081,M,White,434205,68
V01287,P0081,M,Red,308443,45
V01288,P0081,M,Blue,335356,53
V01289,P0081,L,Black,120477,93
V01290,P0081,L,White,348301,17
V01291,P0081,L,Red,572914,73
V01292,P0081,L,Blue,356477,35
V01293,P0081,XL,Black,350864,70
V01294,P0081,XL,White,477401,71
V01295,P0081,XL,Red,534253,93
V01296,P0081,XL,Blue,280090,13
V01297,P0082,S,Black,119870,77
V01298,P0082,S,White,177259,10
V01299,P0082,S,Red,404106,18
V01300,P0082,S,Blue,299128,5
V01301,P0082,M,Black,190570,95
V01302,P0082,M,White,207029,26
V01303,P0082,M,Red,581472,51
V01304,P0082,M,Blue,550024,91
V01305,P0082,L,Black,553457,50
V01306,P0082,L,White,429236,93
V01307,P0082,L,Red,193473,63
V01308,P0082,L,Blue,255970,49
V01309,P0082,XL,Black,578217,34
V01310,P0082,XL,White,179246,60
V01311,P0082,XL,Red,122647,53
V01312,P0082,XL,Blue,317388,18
V01313,P0083,S,Black,203170,4
V01314,P0083,S,White,330422,30
V01315,P0083,S,Red,402151,79
V01316,P0083,S,Blue,130419,79
V01317,P0083,M,Black,514470,53
V01318,P0083,M,White,354309,43
V01319,P0083,M,Red,155923,8
V01320,P0083,M,Blue,154126,57
V01321,P0083,L,Black,470617,51
V01322,P0083,L,White,416160,82
V01323,P0083,L,Red,280721,52
V01324,P0083,L,Blue,598368,65
V01325,P0083,XL,Black,133147,61
V01326,P0083,XL,White,476758,3
V01327,P0083,XL,Red,558871,79
V01328,P0083,XL,Blue,485300,57
V01329,P0084,S,Black,569667,19
V01330,P0084,S,White,181281,89
V01331,P0084,S,Red,368177,65
V01332,P0084,S,Blue,273952,65
V01333,P0084,M,Black,256675,60
V01334,P0084,M,White,560738,56
V01335,P0084,M,Red,168102,12
V01336,P0084,M,Blue,383364,87
V01337,P0084,L,Black,324904,50
V01338,P0084,L,White,506086,16
V01339,P0084,L,Red,461080,65
V01340,P0084,L,Blue,141866,21
V01341,P0084,XL,Black,471289,38
V01342,P0084,XL,White,550373,3
V01343,P0084,XL,Red,290690,30
V01344,P0084,XL,Blue,159685,3
V01345,P0085,S,Black,168757,76
V01346,P0085,S,White,154271,10
V01347,P0085,S,Red,100954,82
V01348,P0085,S,Blue,455316,46
V01349,P0085,M,Black,270007,2
V01350,P0085,M,White,528159,56
V01351,P0085,M,Red,414894,78
V01352,P0085,M,Blue,580606,81
V01353,P0085,L,Black,422323,33
V01354,P0085,L,White,409338,98
V01355,P0085,L,Red,452360,81
V01356,P0085,L,Blue,342548,63
V01357,P0085,XL,Black,182328,34
V01358,P0085,XL,White,446638,9
V01359,P0085,XL,Red,274924,73
V01360,P0085,XL,Blue,210036,62
V01361,P0086,S,Black,530989,62
V01362,P0086,S,White,502085,94
V01363,P0086,S,Red,452759,20
V01364,P0086,S,Blue,128258,37
V01365,P0086,M,Black,598741,58
V01366,P0086,M,White,589329,20
V01367,P0086,M,Red,402975,23
V01368,P0086,M,Blue,414990,87
V01369,P0086,L,Black,228877,36
V01370,P0086,L,White,294159,48
V01371,P0086,L,Red,257207,82
V01372,P0086,L,Blue,452754,21
V01373,P0086,XL,Black,597995,87
V01374,P0086,XL,White,354118,4
V01375,P0086,XL,Red,548745,25
V01376,P0086,XL,Blue,425043,92
V01377,P0087,S,Black,463262,26
V01378,P0087,S,White,324647,64
V01379,P0087,S,Red,502715,40
V01380,P0087,S,Blue,126333,48
V01381,P0087,M,Black,145266,48
V01382,P0087,M,White,176076,76
V01383,P0087,M,Red,217581,3
V01384,P0087,M,Blue,158537,49
V01385,P0087,L,Black,262123,81
V01386,P0087,L,White,475578,67
V01387,P0087,L,Red,575383,78
V01388,P0087,L,Blue,386937,21
V01389,P0087,XL,Black,227366,88
V01390,P0087,XL,White,441089,53
V01391,P0087,XL,Red,458733,22
V01392,P0087,XL,Blue,350231,35
V01393,P0088,S,Black,281309,14
V01394,P0088,S,White,474328,81
V01395,P0088,S,Red,130588,65
V01396,P0088,S,Blue,207675,26
V01397,P0088,M,Black,551297,17
V01398,P0088,M,White,416387,71
V01399,P0088,M,Red,321836,82
V01400,P0088,M,Blue,163972,87
V01401,P0088,L,Black,276447,74
V01402,P0088,L,White,312367,79
V01403,P0088,L,Red,520125,74
V01404,P0088,L,Blue,318843,30
V01405,P0088,XL,Black,146814,45
V01406,P0088,XL,White,340242,55
V01407,P0088,XL,Red,224108,35
V01408,P0088,XL,Blue,485141,13
V01409,P0089,S,Black,174109,40
V01410,P0089,S,White,121933,25
V01411,P0089,S,Red,438509,69
V01412,P0089,S,Blue,561743,14
V01413,P0089,M,Black,273847,80
V01414,P0089,M,White,520491,90
V01415,P0089,M,Red,110223,7
V01416,P0089,M,Blue,171122,61
V01417,P0089,L,Black,516608,46
V01418,P0089,L,White,152033,23
V01419,P0089,L,Red,151453,30
V01420,P0089,L,Blue,497134,28
V01421,P0089,XL,Black,570086,51
V01422,P0089,XL,White,195182,67
V01423,P0089,XL,Red,543257,2
V01424,P0089,XL,Blue,457984,93
V01425,P0090,S,Black,491122,64
V01426,P0090,S,White,290682,31
V01427,P0090,S,Red,573153,66
V01428,P0090,S,Blue,594734,2
V01429,P0090,M,Black,359399,21
V01430,P0090,M,White,344920,16
V01431,P0090,M,Red,229100,87
V01432,P0090,M,Blue,412647,91
V01433,P0090,L,Black,232287,73
V01434,P0090,L,White,532965,56
V01435,P0090,L,Red,133675,45
V01436,P0090,L,Blue,472197,22
V01437,P0090,XL,Black,503859,32
V01438,P0090,XL,White,370280,81
V01439,P0090,XL,Red,116202,21
V01440,P0090,XL,Blue,305132,50
V01441,P0091,S,Black,194161,48
V01442,P0091,S,White,452850,71
V01443,P0091,S,Red,510318,45
V01444,P0091,S,Blue,160618,13
V01445,P0091,M,Black,158117,1
V01446,P0091,M,White,245565,98
V01447,P0091,M,Red,412982,74
V01448,P0091,M,Blue,179159,82
V01449,P0091,L,Black,293618,96
V01450,P0091,L,White,483663,93
V01451,P0091,L,Red,373371,49
V01452,P0091,L,Blue,328820,42
V01453,P0091,XL,Black,567064,94
V01454,P0091,XL,White,173269,12
V01455,P0091,XL,Red,210354,13
V01456,P0091,XL,Blue,351981,30
V01457,P0092,S,Black,330189,42
V01458,P0092,S,White,159818,70
V01459,P0092,S,Red,109126,22
V01460,P0092,S,Blue,168953,39
V01461,P0092,M,Black,441926,38
V01462,P0092,M,White,576015,11
V01463,P0092,M,Red,506112,0
V01464,P0092,M,Blue,471094,52
V01465,P0092,L,Black,551373,46
V01466,P0092,L,White,562770,71
V01467,P0092,L,Red,248865,4
V01468,P0092,L,Blue,411823,11
V01469,P0092,XL,Black,330281,49
V01470,P0092,XL,White,273897,12
V01471,P0092,XL,Red,462340,57
V01472,P0092,XL,Blue,443928,24
V01473,P0093,S,Black,521595,77
V01474,P0093,S,White,218422,15
V01475,P0093,S,Red,292158,16
V01476,P0093,S,Blue,540205,27
V01477,P0093,M,Black,158845,2
V01478,P0093,M,White,491234,68
V01479,P0093,M,Red,352639,81
V01480,P0093,M,Blue,142680,98
