order_id,user_id,total_price,status,created_at
O000440,U01969,1469877,PENDING,2025-11-27T11:33:48.478
O000441,U06056,1429151,PENDING,2025-11-23T10:27:48.478
O000442,U07014,364122,PAID,2025-12-28T08:37:48.478
O000443,U09674,1563720,PENDING,2025-11-18T21:33:48.478
O000444,U06039,2516451,PENDING,2025-12-18T23:48:48.478
O000445,U07101,2456732,PENDING,2025-11-05T06:20:48.478
O000446,U02120,420945,PAID,2025-09-09T21:07:48.478
O000447,U03988,793865,CANCEL,2025-08-26T23:07:48.478
O000448,U01633,1700192,PAID,2026-01-10T23:29:48.478
O000449,U03464,706131,PENDING,2025-10-20T08:26:48.478
O000450,U08179,1486481,CANCEL,2025-11-25T02:37:48.478
O000451,U00994,459872,PAID,2025-09-12T22:02:48.478
O000452,U07842,636237,PENDING,2025-09-21T03:01:48.478
O000453,U01999,2251078,PENDING,2025-12-11T18:49:48.479
O000454,U04109,1267535,PENDING,2025-10-14T11:30:48.479
O000455,U08615,345017,PENDING,2025-12-27T10:59:48.479
O000456,U08665,267349,PENDING,2025-09-21T15:40:48.479
O000457,U05260,2590971,PAID,2025-09-20T22:36:48.479
O000458,U08031,878236,PAID,2025-09-02T19:05:48.479
O000459,U01271,2158415,PAID,2025-12-07T18:25:48.479
O000460,U08291,2678256,PENDING,2025-11-18T17:01:48.479
O000461,U03445,760219,CANCEL,2025-09-20T02:41:48.479
O000462,U05045,3071906,PENDING,2025-11-30T00:47:48.479
O000463,U01945,563411,PAID,2025-09-17T22:40:48.479
O000464,U02202,2753856,CANCEL,2025-09-06T15:48:48.479
O000465,U03741,2234947,PENDING,2025-11-16T14:52:48.479
O000466,U06098,739824,PAID,2025-12-20T01:26:48.479
O000467,U05978,2764710,PAID,2025-09-16T13:21:48.479
O000468,U06685,805669,PENDING,2025-11-25T19:58:48.479
O000469,U01305,177341,CANCEL,2025-09-02T07:44:48.479
O000470,U07499,2139976,CANCEL,2025-08-30T18:31:48.479
O000471,U02809,2119417,PAID,2025-09-27T00:31:48.479
O000472,U02139,2962767,PAID,2025-10-22T14:18:48.479
O000473,U03261,2815712,PENDING,2025-09-14T21:14:48.479
O000474,U08389,767090,PAID,2025-10-18T13:34:48.479
O000475,U03903,386124,PENDING,2025-12-09T14:32:48.479
O000476,U06299,797926,PAID,2025-12-25T19:06:48.479
O000477,U02691,2538349,CANCEL,2025-10-19T05:29:48.479
O000478,U05807,1368288,CANCEL,2025-10-10T14:05:48.479
O000479,U05577,2246646,PENDING,2025-09-22T17:53:48.479
O000480,U02121,2519098,CANCEL,2025-09-06T12:32:48.479
O000481,U07575,2119270,PENDING,2025-12-18T07:33:48.479
O000482,U09850,436312,PAID,2025-09-22T13:36:48.479
O000483,U02570,2805943,PAID,2025-09-11T08:43:48.479
O000484,U06306,1575265,PAID,2025-12-02T18:54:48.479
O000485,U03007,2667271,PAID,2026-01-05T17:48:48.479
O000486,U05000,2775747,CANCEL,2025-09-26T11:56:48.479
O000487,U08435,1565213,PAID,2025-12-27T23:04:48.479
O000488,U04206,434582,PENDING,2025-12-19T09:14:48.479
O000489,U08949,1611154,PAID,2026-01-01T16:21:48.479
O000490,U05368,2223685,PENDING,2025-12-09T18:55:48.479
O000491,U02998,1718660,PAID,2025-09-04T23:45:48.479
O000492,U04255,3097777,CANCEL,2025-12-10T23:16:48.479
O000493,U01331,1576993,PAID,2025-09-27T14:14:48.479
O000494,U07943,2915859,PENDING,2025-12-16T10:02:48.479
O000495,U04329,2686844,CANCEL,2025-11-20T17:09:48.479
O000496,U05657,2817455,PENDING,2025-12-26T04:31:48.479
O000497,U08496,157739,CANCEL,2026-01-05T02:59:48.479
O000498,U00878,3017033,CANCEL,2025-11-26T03:43:48.479
O000499,U03835,2151276,PENDING,2025-12-25T08:46:48.479
O000500,U01782,1619735,CANCEL,2025-11-16T02:39:48.479
O000501,U06220,255840,PENDING,2025-10-22T21:57:48.479
O000502,U07722,2890818,CANCEL,2025-09-11T03:09:48.479
O000503,U06631,838996,PAID,2025-11-23T14:02:48.479
O000504,U00150,431383,PAID,2025-11-23T16:12:48.479
O000505,U07683,2396958,PENDING,2025-12-08T13:09:48.479
O000506,U05633,1008598,PENDING,2025-10-04T04:31:48.479
O000507,U05293,2980806,CANCEL,2026-01-01T12:08:48.479
O000508,U00051,3004340,PENDING,2025-09-15T03:44:48.479
O000509,U01385,1515835,CANCEL,2025-11-08T15:44:48.480
O000510,U06902,617417,CANCEL,2026-01-11T18:15:48.480
O000511,U06827,2670211,PAID,2025-09-22T18:39:48.480
O000512,U02380,1628591,PENDING,2025-09-20T01:18:48.480
O000513,U05139,750107,PENDING,2025-10-11T15:06:48.480
O000514,U01888,188418,CANCEL,2025-10-28T08:14:48.480
O000515,U04856,2959257,CANCEL,2025-12-09T23:20:48.480
O000516,U05845,3052468,PAID,2025-10-29T10:04:48.480
O000517,U07591,1894176,PENDING,2025-11-16T08:12:48.480
O000518,U06618,1967617,PENDING,2025-10-26T09:57:48.480
O000519,U09961,429794,PENDING,2025-10-14T07:51:48.480
O000520,U05651,1082871,PENDING,2025-11-19T20:08:48.480
O000521,U04089,3039513,PENDING,2025-09-08T11:49:48.480
O000522,U05815,2252898,CANCEL,2025-09-12T06:17:48.480
O000523,U01407,1615538,PAID,2025-09-26T19:43:48.480
O000524,U07126,2383708,PENDING,2025-11-14T05:23:48.480
O000525,U03597,2540151,PAID,2025-11-24T16:46:48.480
O000526,U02511,1432167,PAID,2025-10-01T13:30:48.480
O000527,U03252,1044515,CANCEL,2025-12-07T03:59:48.480
O000528,U02385,1831607,CANCEL,2025-09-26T03:26:48.480
O000529,U02562,864168,PENDING,2025-12-23T20:30:48.480
O000530,U09626,833801,PAID,2026-01-03T14:35:48.480
O000531,U06154,547602,PAID,2025-10-03T04:13:48.480
O000532,U02684,180934,PENDING,2025-11-04T18:42:48.480
O000533,U01188,2670624,CANCEL,2025-09-10T23:50:48.480
O000534,U01349,2689683,PAID,2025-10-06T15:54:48.480
O000535,U04998,2536648,CANCEL,2026-01-08T10:36:48.480
O000536,U03168,1867296,CANCEL,2025-10-25T02:26:48.480
O000537,U08560,2805385,CANCEL,2025-12-24T03:13:48.480
O000538,U09291,1221873,PENDING,2025-09-09T19:21:48.480
O000539,U06709,1628791,CANCEL,2025-11-27T10:50:48.480
O000540,U06863,979827,PENDING,2025-09-24T15:16:48.480
O000541,U02711,931421,CANCEL,2025-12-25T23:55:48.480
O000542,U03479,2588486,CANCEL,2025-10-06T05:09:48.480
O000543,U05205,1748815,PAID,2025-12-20T08:18:48.480
O000544,U04454,1282766,CANCEL,2025-11-02T07:19:48.480
O000545,U08559,767548,PAID,2025-11-06T04:40:48.480
O000546,U06954,565593,PAID,2025-11-28T18:16:48.480
O000547,U09833,787497,CANCEL,2025-09-10T02:49:48.480
O000548,U04788,1272899,PENDING,2025-12-27T15:51:48.480
O000549,U09602,887675,PENDING,2025-10-05T06:52:48.480
O000550,U00309,1306362,CANCEL,2025-12-19T09:28:48.480
O000551,U07180,1207254,CANCEL,2025-10-05T00:11:48.481
O000552,U07086,328419,PENDING,2025-11-13T01:56:48.481
O000553,U08704,2512247,PAID,2025-11-06T01:44:48.481
O000554,U07919,1580399,CANCEL,2025-11-30T04:36:48.481
O000555,U01616,779636,PAID,2025-11-12T04:45:48.481
O000556,U06586,650227,PAID,2025-10-14T00:45:48.481
O000557,U05480,2250743,PENDING,2025-11-20T08:11:48.481
O000558,U09834,472246,CANCEL,2025-10-01T19:43:48.481
O000559,U01418,1810922,PAID,2025-09-06T18:38:48.481
O000560,U00528,1318808,PENDING,2025-10-31T21:16:48.481
O000561,U06622,317321,CANCEL,2025-12-12T04:37:48.481
O000562,U00094,588495,PENDING,2025-09-17T10:17:48.481
O000563,U08216,2751539,PAID,2025-11-13T09:10:48.481
O000564,U08329,2053669,PENDING,2025-10-11T01:16:48.481
O000565,U07464,952459,PENDING,2025-09-18T01:05:48.481
O000566,U07535,2516044,PENDING,2025-12-07T12:15:48.481
O000567,U05778,1820435,PAID,2025-12-11T11:00:48.481
O000568,U07148,1363330,PENDING,2025-09-25T01:21:48.481
O000569,U01150,1219704,PAID,2025-10-22T00:11:48.481
O000570,U00777,2448650,PAID,2025-09-13T07:42:48.481
O000571,U08643,2425105,CANCEL,2025-11-27T15:24:48.481
O000572,U09332,2370842,PAID,2025-11-20T01:48:48.481
O000573,U01038,2832069,PAID,2025-08-30T22:52:48.481
O000574,U03648,675187,PAID,2025-09-16T07:18:48.481
O000575,U08935,2079289,PENDING,2025-12-24T15:40:48.481
O000576,U06041,1835862,CANCEL,2025-09-29T20:24:48.481
O000577,U05178,444791,PAID,2025-10-20T20:37:48.481
O000578,U02934,201389,PAID,2025-12-29T16:55:48.481
O000579,U05259,2559954,CANCEL,2025-08-31T03:01:48.481
O000580,U06871,2434401,PAID,2025-12-16T02:14:48.481
O000581,U09176,2377408,CANCEL,2025-10-25T15:38:48.481
O000582,U01254,320786,PENDING,2025-12-07T04:44:48.481
O000583,U04222,1340596,PENDING,2025-11-13T23:47:48.481
O000584,U09343,399887,CANCEL,2025-11-17T15:56:48.481
O000585,U07127,1418942,PAID,2025-09-14T23:40:48.481
O000586,U04769,390157,PAID,2025-08-27T17:34:48.481
O000587,U07269,2887497,CANCEL,2025-12-03T13:45:48.481
O000588,U03396,343553,PAID,2025-09-18T04:22:48.481
O000589,U05831,1837779,CANCEL,2025-10-31T06:23:48.481
O000590,U02084,2290655,CANCEL,2025-09-24T03:45:48.481
O000591,U00712,1678276,CANCEL,2025-08-27T00:38:48.481
O000592,U05406,3010654,CANCEL,2025-10-05T22:17:48.481
O000593,U05168,877285,PENDING,2026-01-04T12:51:48.481
O000594,U00537,1022184,PENDING,2025-11-09T17:04:48.481
O000595,U09034,1922834,PENDING,2025-12-11T18:58:48.481
O000596,U03877,2049807,CANCEL,2026-01-05T21:26:48.481
O000597,U07017,1742338,CANCEL,2025-12-07T02:10:48.481
O000598,U06725,1836046,CANCEL,2025-12-22T03:41:48.481
O000599,U04296,837584,CANCEL,2025-11-19T00:56:48.481
O000600,U07883,910407,CANCEL,2026-01-05T00:38:48.481
O000601,U04072,2920086,PAID,2025-09-30T17:58:48.481
O000602,U08557,754431,PAID,2025-08-30T11:01:48.481
O000603,U01824,2114733,CANCEL,2025-11-07T20:01:48.481
O000604,U09690,1896544,CANCEL,2025-11-01T23:13:48.481
O000605,U04215,268658,PAID,2025-11-16T12:05:48.481
O000606,U03444,1187762,PENDING,2025-09-14T10:26:48.481
O000607,U06493,1233398,CANCEL,2025-09-26T09:25:48.481
O000608,U06109,2836966,PAID,2025-10-29T01:37:48.481
O000609,U06335,651443,PAID,2025-10-14T08:45:48.481
O000610,U04713,2134159,PENDING,2025-10-29T05:06:48.481
O000611,U02434,1722865,PENDING,2025-10-25T12:39:48.481
O000612,U03269,1600418,CANCEL,2025-11-04T12:50:48.481
O000613,U05729,821757,PENDING,2025-10-06T07:14:48.481
O000614,U00905,1998205,PAID,2025-11-12T01:30:48.481
O000615,U09099,1056141,PAID,2025-12-19T21:07:48.481
O000616,U08914,573873,PAID,2025-12-08T07:30:48.481
O000617,U02368,2236202,PAID,2025-09-12T21:11:48.481
O000618,U02749,1230501,PAID,2025-11-05T03:25:48.481
O000619,U02882,817169,PAID,2026-01-07T05:12:48.481
O000620,U09691,2177051,PENDING,2025-09-28T20:34:48.481
O000621,U05728,2041478,PAID,2025-11-13T21:58:48.481
O000622,U04411,3047983,CANCEL,2025-10-08T16:02:48.481
O000623,U02506,1121568,PAID,2025-10-17T23:51:48.481
O000624,U09863,1962610,PAID,2025-10-05T07:13:48.481
O000625,U08546,2186826,PENDING,2025-09-09T04:48:48.481
O000626,U03457,1515263,CANCEL,2026-01-04T20:31:48.481
O000627,U06956,777885,CANCEL,2025-09-09T08:11:48.481
O000628,U05397,1290882,CANCEL,2025-09-27T01:45:48.481
O000629,U03089,1284021,CANCEL,2025-09-26T16:33:48.481
O000630,U02386,1180693,CANCEL,2025-08-26T17:30:48.481
O000631,U05296,1159705,PAID,2025-09-03T01:49:48.481
O000632,U02592,448404,PENDING,2025-12-14T14:00:48.481
O000633,U05868,364364,PAID,2025-10-23T03:19:48.481
O000634,U00730,321497,PENDING,2025-11-09T17:38:48.481
O000635,U07529,1119489,PAID,2026-01-01T00:17:48.481
O000636,U01541,2342996,PENDING,2025-12-20T06:12:48.481
O000637,U03472,2041048,CANCEL,2025-09-02T07:43:48.481
O000638,U05787,2042567,PENDING,2025-10-26T14:41:48.481
O000639,U00048,1897430,PAID,2025-10-22T10:12:48.481
O000640,U06519,689817,CANCEL,2025-12-12T05:09:48.481
O000641,U06285,1513860,PAID,2025-08-29T12:32:48.481
O000642,U02097,1642053,PAID,2026-01-05T17:15:48.481
O000643,U06549,3035366,PENDING,2025-10-29T00:20:48.481
O000644,U09726,2753433,PENDING,2025-11-28T10:32:48.481
O000645,U05915,266359,PENDING,2025-10-18T12:07:48.481
O000646,U01847,1071890,PENDING,2025-11-10T12:52:48.481
O000647,U08213,399001,PAID,2025-12-27T20:20:48.481
O000648,U02994,2890821,PENDING,2025-12-20T11:02:48.481
O000649,U06977,2293624,PENDING,2025-09-26T03:53:48.481
O000650,U08579,1765118,CANCEL,2025-12-27T20:12:48.481
O000651,U04882,2272983,CANCEL,2025-12-03T21:59:48.481
O000652,U02218,1724619,CANCEL,2025-09-20T16:43:48.481
O000653,U08500,2084728,CANCEL,2025-12-27T02:15:48.481
O000654,U06871,999584,CANCEL,2026-01-10T04:35:48.481
O000655,U03045,1258869,PENDING,2025-09-15T01:32:48.481
O000656,U03901,2837072,CANCEL,2025-11-23T05:09:48.481
O000657,U08099,1458739,PENDING,2025-12-22T08:39:48.481
O000658,U08539,2410752,PENDING,2025-12-30T01:35:48.481
O000659,U08371,2519138,CANCEL,2025-10-23T12:18:48.481
O000660,U08836,2932971,PAID,2025-10-20T15:23:48.481
O000661,U09750,2688833,CANCEL,2025-10-15T05:07:48.481
O000662,U02966,1038403,CANCEL,2025-12-11T04:52:48.482
O000663,U07822,1951026,PENDING,2025-10-16T18:33:48.482
O000664,U07328,1942048,PENDING,2025-10-03T11:47:48.482
O000665,U08298,2409091,PAID,2026-01-06T07:08:48.482
O000666,U01131,1577514,CANCEL,2025-12-11T05:08:48.482
O000667,U08555,2880511,CANCEL,2025-12-08T05:11:48.482
O000668,U05103,908324,PENDING,2025-09-15T19:31:48.482
O000669,U01657,2945233,PAID,2025-09-25T01:29:48.482
O000670,U06417,2604808,CANCEL,2025-09-26T00:33:48.482
O000671,U07975,731527,CANCEL,2025-08-31T04:14:48.482
O000672,U01300,2560329,CANCEL,2025-09-02T14:51:48.482
O000673,U08215,2595384,PAID,2025-09-06T19:53:48.482
O000674,U07267,1506778,CANCEL,2025-09-24T04:05:48.482
O000675,U00712,2736340,PENDING,2025-09-21T03:47:48.482
O000676,U00524,1519688,PENDING,2025-10-28T17:56:48.482
O000677,U09655,1453702,CANCEL,2025-12-13T06:20:48.482
O000678,U09665,2532855,PAID,2025-12-28T23:46:48.482
O000679,U00074,2259070,PENDING,2025-08-27T08:40:48.482
O000680,U04350,892689,PAID,2025-09-08T18:25:48.482
O000681,U04721,1274684,PAID,2025-09-22T13:09:48.482
O000682,U07665,1235633,PAID,2025-11-16T01:36:48.482
O000683,U07181,2597497,PAID,2025-11-20T21:53:48.482
O000684,U04632,2074919,PENDING,2025-09-22T05:21:48.482
O000685,U05679,2317121,CANCEL,2025-10-16T23:56:48.482
O000686,U06689,433416,PENDING,2025-09-19T09:59:48.482
O000687,U09618,570564,PENDING,2025-12-30T02:40:48.482
O000688,U07054,2632975,CANCEL,2025-12-25T23:54:48.482
O000689,U07421,1958249,CANCEL,2025-11-26T11:53:48.482
O000690,U03158,713200,PAID,2025-09-18T03:45:48.482
O000691,U09533,1470176,PAID,2025-09-06T06:27:48.482
O000692,U04743,1741633,PENDING,2025-12-18T10:26:48.482
O000693,U03181,1286128,PENDING,2026-01-04T19:12:48.482
O000694,U09409,1816958,PENDING,2025-12-06T06:19:48.482
O000695,U02934,1589982,PAID,2025-11-03T11:45:48.482
O000696,U06457,1163283,CANCEL,2025-08-30T20:56:48.482
O000697,U04178,2537246,CANCEL,2025-11-11T09:11:48.482
O000698,U03885,2249718,PENDING,2025-08-30T04:34:48.482
O000699,U00641,1212981,PENDING,2025-09-23T18:34:48.482
O000700,U09594,2249786,CANCEL,2025-12-16T12:09:48.482
O000701,U05706,642201,PENDING,2025-09-10T04:53:48.482
O000702,U04157,3077135,PENDING,2025-10-22T07:05:48.482
O000703,U01029,1036111,PAID,2026-01-03T09:48:48.482
O000704,U04210,2933744,PAID,2026-01-11T10:15:48.482
O000705,U02422,2825175,PAID,2025-09-19T17:24:48.482
O000706,U02697,2438678,PAID,2025-09-28T11:07:48.482
O000707,U05982,994297,PAID,2026-01-06T22:00:48.482
O000708,U00353,167294,PENDING,2025-10-13T03:51:48.482
O000709,U01261,109266,CANCEL,2025-09-15T23:28:48.482
O000710,U02543,2080391,CANCEL,2025-12-30T05:00:48.482
O000711,U08791,1505385,PENDING,2025-12-28T17:06:48.482
O000712,U01184,707503,PENDING,2025-09-22T02:11:48.482
O000713,U00233,458024,PENDING,2025-10-15T19:17:48.482
O000714,U07426,2279895,PENDING,2025-12-16T20:20:48.482
O000715,U08745,2268565,PENDING,2025-12-30T01:11:48.482
O000716,U02161,2132506,PENDING,2025-09-22T03:04:48.482
O000717,U02876,2425202,PAID,2025-10-05T06:16:48.482
O000718,U05161,2761453,PAID,2025-12-11T20:49:48.482
O000719,U01403,453721,CANCEL,2025-10-15T18:27:48.482
O000720,U02716,1070109,PENDING,2025-09-03T19:22:48.482
O000721,U03704,430987,CANCEL,2025-12-31T05:52:48.482
O000722,U08651,2670940,PAID,2025-12-13T16:24:48.482
O000723,U00458,840562,PAID,2025-12-25T22:44:48.482
O000724,U01802,2899084,CANCEL,2025-12-21T05:49:48.482
O000725,U08953,977111,CANCEL,2025-11-05T21:39:48.482
O000726,U09426,1641260,PAID,2025-11-27T15:24:48.482
O000727,U02103,2546030,PENDING,2025-11-11T12:14:48.482
O000728,U04177,2665746,CANCEL,2025-12-21T00:18:48.482
O000729,U05775,3040269,PAID,2025-10-02T09:55:48.482
O000730,U06045,1045547,CANCEL,2025-09-13T06:25:48.482
O000731,U06502,1443726,PENDING,2025-12-27T00:35:48.482
O000732,U02862,1287568,PENDING,2025-10-29T21:45:48.482
O000733,U02178,988025,PENDING,2025-10-09T12:12:48.482
O000734,U04586,2105662,PAID,2025-09-15T22:23:48.482
O000735,U09078,1480774,PAID,2025-08-31T05:02:48.482
O000736,U08738,2263107,CANCEL,2025-12-15T13:24:48.482
O000737,U03661,2340546,PAID,2025-11-19T02:42:48.483
O000738,U02648,1057631,PAID,2025-12-31T11:01:48.483
O000739,U09674,157630,PAID,2025-09-10T16:44:48.483
O000740,U01597,2319801,CANCEL,2025-09-21T02:17:48.483
O000741,U09057,810621,PAID,2025-09-01T16:55:48.483
O000742,U09925,667082,PENDING,2025-09-06T01:05:48.483
O000743,U00601,1552704,PENDING,2025-09-24T18:03:48.483
O000744,U02578,585359,CANCEL,2025-11-07T01:08:48.483
O000745,U01308,1889874,PAID,2025-10-22T10:06:48.483
O000746,U03416,366266,CANCEL,2025-11-02T02:08:48.483
O000747,U01373,2519946,PAID,2025-12-14T12:03:48.483
O000748,U06386,169631,CANCEL,2025-08-31T10:19:48.483
O000749,U08746,677290,PAID,2025-09-15T21:06:48.483
O000750,U00478,1950046,CANCEL,2026-01-06T23:18:48.483
O000751,U03500,1626101,PENDING,2025-09-11T02:55:48.483
O000752,U06187,1409591,CANCEL,2025-12-04T06:37:48.483
O000753,U09759,1626209,CANCEL,2025-11-05T06:38:48.483
O000754,U06662,113393,CANCEL,2025-12-23T04:45:48.483
O000755,U06261,1483863,PENDING,2025-09-30T22:27:48.483
O000756,U08284,1988918,PENDING,2026-01-03T10:49:48.483
O000757,U01871,2145025,PAID,2025-11-28T05:07:48.483
O000758,U00893,1625355,CANCEL,2025-11-15T04:16:48.483
O000759,U07377,1301837,PAID,2025-11-20T13:50:48.483
O000760,U03008,2202132,CANCEL,2025-11-25T04:17:48.483
O000761,U03419,2231515,PAID,2025-08-28T18:50:48.483
O000762,U05758,2151084,CANCEL,2025-10-05T10:31:48.483
O000763,U09699,293508,PAID,2025-12-09T22:13:48.483
O000764,U05065,2131365,PENDING,2025-10-16T23:13:48.483
O000765,U06885,2519878,PENDING,2025-11-29T01:03:48.483
O000766,U09271,1823541,PAID,2025-12-22T17:55:48.483
O000767,U09213,123117,PAID,2025-08-26T11:09:48.483
O000768,U07012,1698015,PENDING,2025-11-16T19:13:48.483
O000769,U09766,1597270,PAID,2025-12-12T21:36:48.483
O000770,U02099,2541080,CANCEL,2025-09-14T08:08:48.483
O000771,U02180,2953169,PAID,2025-09-20T05:21:48.483
O000772,U08848,2531643,PAID,2025-09-17T06:04:48.483
O000773,U05966,1587795,PAID,2025-10-09T16:59:48.483
O000774,U03166,2074765,PAID,2025-10-30T11:20:48.483
O000775,U04731,2055850,CANCEL,2026-01-03T22:38:48.483
O000776,U05488,1876347,PENDING,2025-09-23T04:51:48.483
O000777,U05428,3007704,PENDING,2025-11-14T16:40:48.483
O000778,U09660,2436960,PENDING,2025-11-12T18:39:48.483
O000779,U04471,1243209,PENDING,2025-09-27T04:38:48.483
O000780,U09659,262117,PAID,2025-12-20T06:38:48.483
O000781,U09900,733373,PENDING,2025-10-09T23:04:48.483
O000782,U04577,2261594,PAID,2025-11-26T05:43:48.483
O000783,U04797,1004974,PAID,2025-10-08T15:57:48.483
O000784,U06205,2878388,CANCEL,2025-11-14T22:52:48.483
O000785,U07973,934569,CANCEL,2025-10-07T23:54:48.483
O000786,U02008,1355790,PENDING,2025-11-23T12:54:48.483
O000787,U06884,2951043,PENDING,2025-09-05T19:38:48.483
O000788,U02127,1098007,CANCEL,2025-12-11T00:41:48.483
O000789,U07956,936379,PENDING,2025-12-11T16:54:48.483
O000790,U02883,2819356,CANCEL,2025-11-14T00:35:48.483
O000791,U04594,1917491,CANCEL,2025-10-12T03:39:48.483
O000792,U09559,2921351,PAID,2025-12-30T21:31:48.483
O000793,U09192,659762,PAID,2025-12-04T03:23:48.483
O000794,U08905,575412,CANCEL,2025-09-27T02:37:48.483
O000795,U00706,2324611,PAID,2025-12-03T17:19:48.483
O000796,U02357,1240913,CANCEL,2025-12-27T21:49:48.483
O000797,U00940,3095033,PENDING,2025-11-06T14:28:48.483
O000798,U01236,2724293,CANCEL,2026-01-07T02:50:48.483
O000799,U03626,2040753,PENDING,2026-01-11T00:46:48.483
O000800,U05248,928836,PAID,2025-09-04T10:21:48.483
O000801,U06946,292831,PAID,2025-09-28T05:01:48.483
O000802,U06736,119956,PENDING,2025-11-12T20:24:48.483
O000803,U06757,2955422,PAID,2025-10-01T15:42:48.483
O000804,U06201,2438946,CANCEL,2025-10-04T18:37:48.483
O000805,U05861,986606,PAID,2025-12-08T03:22:48.483
O000806,U06808,2523929,PAID,2025-11-20T22:10:48.483
O000807,U04483,523362,PAID,2025-08-29T18:29:48.483
O000808,U09797,495020,PAID,2025-09-03T11:35:48.483
O000809,U05814,2952301,PENDING,2025-11-13T08:57:48.483
O000810,U07132,2821875,PAID,2026-01-08T21:22:48.483
O000811,U00840,421005,CANCEL,2025-12-12T10:05:48.483
O000812,U02285,104509,CANCEL,2025-11-09T16:19:48.483
O000813,U08441,2066841,PAID,2025-09-09T01:53:48.483
O000814,U04081,2097063,CANCEL,2025-09-05T16:23:48.483
O000815,U05024,2273177,PENDING,2025-11-27T19:10:48.483
O000816,U09615,1346958,PAID,2025-08-29T22:14:48.484
O000817,U07834,392734,CANCEL,2025-08-30T18:52:48.484
O000818,U05308,2438866,PENDING,2025-11-01T00:20:48.484
O000819,U05629,2797909,PAID,2025-11-15T11:25:48.484
O000820,U08179,855400,PAID,2025-09-05T15:14:48.484
O000821,U07683,2887417,CANCEL,2025-12-01T09:23:48.484
O000822,U00232,1174243,PENDING,2025-10-15T00:39:48.484
O000823,U05769,1815685,PENDING,2025-09-01T01:40:48.484
O000824,U09888,2456073,PENDING,2025-11-13T22:47:48.484
O000825,U09224,1192342,PENDING,2025-11-21T05:07:48.484
O000826,U08569,2456616,PENDING,2025-10-06T11:28:48.484
O000827,U01881,1611090,PAID,2025-12-19T10:06:48.484
O000828,U02761,833495,PENDING,2025-12-29T02:42:48.484
O000829,U01103,1151101,CANCEL,2025-09-10T06:13:48.484
O000830,U07442,2501704,CANCEL,2026-01-04T00:39:48.484
O000831,U01605,2787933,CANCEL,2025-11-08T20:19:48.484
O000832,U03651,117028,PENDING,2025-09-05T12:49:48.484
O000833,U05133,897917,PENDING,2025-09-15T13:58:48.484
O000834,U01942,2582452,PENDING,2025-11-06T21:17:48.484
O000835,U03025,1204742,PAID,2025-11-28T07:43:48.484
O000836,U05000,2197547,CANCEL,2025-09-13T16:25:48.484
O000837,U04460,2311711,PENDING,2025-12-19T08:17:48.484
O000838,U07308,900964,PAID,2025-10-11T02:47:48.484
O000839,U05281,2109741,PAID,2025-12-27T14:05:48.484
O000840,U07686,847773,CANCEL,2025-09-14T02:19:48.484
O000841,U07089,165345,CANCEL,2025-09-10T09:00:48.484
O000842,U02123,2124967,PENDING,2025-09-22T06:31:48.484
